link,form,table
"<a href=""https://urlgeni.us/NBAZ"" target=""_blank""><figure><img alt=""Nimbus"" src=""/imgs/nimbus.png""/></figure></a>",,
"<a class=""btn btn-primary share-score-to-facebook"" onclick=""fbShare('https://ekantipur.com/kantipur-quiz/cricket','Kantipur Quiz')""> Share on Facebook</a>","<form id=""health""></form>",
"<a class=""btn btn-primary share-score-to-facebook"" onclick=""fbShare('https://ekantipur.com/kantipur-quiz/cricket','Kantipur Quiz')""> Share on Facebook</a>",,
"<a class=""btn btn-primary share-score-to-facebook"" onclick=""fbShare('https://ekantipur.com/kantipur-quiz/cricket','Kantipur Quiz')""> Share on Facebook</a>",,
"<a class=""btn btn-primary share-score-to-facebook"" onclick=""fbShare('https://ekantipur.com/kantipur-quiz/cricket','Kantipur Quiz')""> Share on Facebook</a>",,
"<a class=""btn btn-primary share-score-to-facebook"" onclick=""fbShare('https://ekantipur.com/kantipur-quiz/cricket','Kantipur Quiz')""> Share on Facebook</a>",,
,,
,,
,,
"<a class=""btn btn-primary share-score-to-facebook"" onclick=""fbShare('https://ekantipur.com/kantipur-quiz/cricket','Kantipur Quiz')""> Share on Facebook</a>",,
"<a class=""btn btn-primary share-score-to-facebook"" onclick=""fbShare('https://ekantipur.com/kantipur-quiz/cricket','Kantipur Quiz')""> Share on Facebook</a>",,
"<a class=""download-app-btn"" href=""https://urlgeni.us/NBAZ"" target=""_blank""><svg fill=""none"" height=""18"" viewbox=""0 0 50 50"" width=""18"" xmlns=""http://www.w3.org/2000/svg""><path clip-rule=""evenodd"" d=""M0 25C0 13.2149 -2.98023e-07 7.32232 3.66117 3.66117C7.32232 -2.98023e-07 13.2149 0 25 0C36.785 0 42.6777 -2.98023e-07 46.3387 3.66117C50 7.32232 50 13.2149 50 25C50 36.785 50 42.6777 46.3387 46.3387C42.6777 50 36.785 50 25 50C13.2149 50 7.32232 50 3.66117 46.3387C-2.98023e-07 42.6777 0 36.785 0 25ZM25 10.625C26.0355 10.625 26.875 11.4645 26.875 12.5V25.4732L31.1742 21.1742C31.9065 20.442 33.0935 20.442 33.8258 21.1742C34.558 21.9065 34.558 23.0935 33.8258 23.8258L26.3258 31.3258C25.9743 31.6775 25.4972 31.875 25 31.875C24.5028 31.875 24.0257 31.6775 23.6742 31.3258L16.1742 23.8258C15.442 23.0935 15.442 21.9065 16.1742 21.1742C16.9064 20.442 18.0936 20.442 18.8258 21.1742L23.125 25.4732V12.5C23.125 11.4645 23.9645 10.625 25 10.625ZM15 35.625C13.9645 35.625 13.125 36.4645 13.125 37.5C13.125 38.5355 13.9645 39.375 15 39.375H35C36.0355 39.375 36.875 38.5355 36.875 37.5C36.875 36.4645 36.0355 35.625 35 35.625H15Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>Download App</a>",,
"<a class=""download-app-btn"" href=""https://urlgeni.us/NBAZ"" target=""_blank""><svg fill=""none"" height=""18"" viewbox=""0 0 50 50"" width=""18"" xmlns=""http://www.w3.org/2000/svg""><path clip-rule=""evenodd"" d=""M0 25C0 13.2149 -2.98023e-07 7.32232 3.66117 3.66117C7.32232 -2.98023e-07 13.2149 0 25 0C36.785 0 42.6777 -2.98023e-07 46.3387 3.66117C50 7.32232 50 13.2149 50 25C50 36.785 50 42.6777 46.3387 46.3387C42.6777 50 36.785 50 25 50C13.2149 50 7.32232 50 3.66117 46.3387C-2.98023e-07 42.6777 0 36.785 0 25ZM25 10.625C26.0355 10.625 26.875 11.4645 26.875 12.5V25.4732L31.1742 21.1742C31.9065 20.442 33.0935 20.442 33.8258 21.1742C34.558 21.9065 34.558 23.0935 33.8258 23.8258L26.3258 31.3258C25.9743 31.6775 25.4972 31.875 25 31.875C24.5028 31.875 24.0257 31.6775 23.6742 31.3258L16.1742 23.8258C15.442 23.0935 15.442 21.9065 16.1742 21.1742C16.9064 20.442 18.0936 20.442 18.8258 21.1742L23.125 25.4732V12.5C23.125 11.4645 23.9645 10.625 25 10.625ZM15 35.625C13.9645 35.625 13.125 36.4645 13.125 37.5C13.125 38.5355 13.9645 39.375 15 39.375H35C36.0355 39.375 36.875 38.5355 36.875 37.5C36.875 36.4645 36.0355 35.625 35 35.625H15Z"" fill=""currentColor"" fill-rule=""evenodd""></path></svg>Download App</a>",,
,"<form id=""health""></form>",
,"<form id=""health""></form>",
,"<form id=""health""></form>",
"<a href=""https://urlgeni.us/NBAZ"" target=""_blank""><figure><img alt=""Nimbus Banner"" src=""/imgs/nimbus-banner.png""/></figure></a>",,
"<a href=""https://urlgeni.us/NBAZ"" target=""_blank""><figure><img alt=""Nimbus Banner"" src=""/imgs/nimbus-banner.png""/></figure></a>",,
"<a href=""https://urlgeni.us/NBAZ"" target=""_blank""><figure><img alt=""Nimbus Banner"" src=""/imgs/nimbus-banner.png""/></figure></a>",,
"<a href=""https://urlgeni.us/NBAZ/""><figure class=""logo""><img alt=""Nimbus Banner"" src=""/images/nimbus-banner.jpg""/></figure></a>",,
"<a href=""https://urlgeni.us/NBAZ/""><figure class=""logo""><img alt=""Nimbus Banner"" src=""/images/nimbus-banner.jpg""/></figure></a>",,
"<a href=""https://urlgeni.us/NBAZ/""><figure class=""logo""><img alt=""Nimbus Banner"" src=""/images/nimbus-banner.jpg""/></figure></a>",,
,,
,,
,,
,,
,,
,,
"<a href=""https://ekantipur.com/photo_feature"" onclick=""gaEvent('Homepage Category','फोटोफिचर','clicked');""><div class=""catName"">Photo feature </div></a>",,
,,
"<a href=""photo_feature/2026/01/26/third-bird-fair-participants-from-bhutan-to-the-philippines-gather-in-lumbini-photos-19-02.html""><div class=""placeholder""></div><img alt=""Third Bird Fair: Bird lovers from Bhutan to the Philippines gather in Lumbini [Photos]"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/bird-fairmanoj-photo16-2612026010850-1000x0.jpg&amp;w=1001&amp;h=0""/></a>",,
"<a href=""photo_feature/2026/01/26/third-bird-fair-participants-from-bhutan-to-the-philippines-gather-in-lumbini-photos-19-02.html""><div class=""placeholder""></div><img alt=""Third Bird Fair: Bird lovers from Bhutan to the Philippines gather in Lumbini [Photos]"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/bird-fairmanoj-photo16-2612026010850-1000x0.jpg&amp;w=1001&amp;h=0""/></a>",,
"<a href=""photo_feature/2026/01/26/third-bird-fair-participants-from-bhutan-to-the-philippines-gather-in-lumbini-photos-19-02.html""><div class=""placeholder""></div><img alt=""Third Bird Fair: Bird lovers from Bhutan to the Philippines gather in Lumbini [Photos]"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/bird-fairmanoj-photo16-2612026010850-1000x0.jpg&amp;w=1001&amp;h=0""/></a>",,
,,
"<a href=""photo_feature/2026/01/25/blowing-a-fan-at-swayambhunath-photos-32-37.html""><div class=""placeholder""></div><img alt=""Blowing a fan at Swayambhunath [Photos]"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/swoyambhudailylife20260125230-2512026043341-1000x0.jpg&amp;w=401&amp;h=0""/></a>",,
"<a href=""photo_feature/2026/01/25/blowing-a-fan-at-swayambhunath-photos-32-37.html""><div class=""placeholder""></div><img alt=""Blowing a fan at Swayambhunath [Photos]"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/swoyambhudailylife20260125230-2512026043341-1000x0.jpg&amp;w=401&amp;h=0""/></a>",,
,,
"<a href=""photo_feature/2026/01/24/snow-covered-mountain-village-photos-10-01.html""><div class=""placeholder""></div><img alt=""Snow-covered mountain settlements [Photos]"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/himpat-in-rkm-east-0821010-rkm-east1-2412026011147-1000x0.jpg&amp;w=401&amp;h=0""/></a>",,
"<a href=""photo_feature/2026/01/24/snow-covered-mountain-village-photos-10-01.html""><div class=""placeholder""></div><img alt=""Snow-covered mountain settlements [Photos]"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/third-party/himpat-in-rkm-east-0821010-rkm-east1-2412026011147-1000x0.jpg&amp;w=401&amp;h=0""/></a>",,
,,
"<a href=""photo_feature/2026/01/24/snowfall-in-jumla-after-three-years-hopes-for-bumper-crops-20-44.html""><div class=""placeholder""></div><img alt=""Snowfall in Jumla after three years, hopes for bumper crops"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/8-2412026072932-1000x0.jpg&amp;w=401&amp;h=0""/></a>",,
"<a href=""photo_feature/2026/01/24/snowfall-in-jumla-after-three-years-hopes-for-bumper-crops-20-44.html""><div class=""placeholder""></div><img alt=""Snowfall in Jumla after three years, hopes for bumper crops"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/8-2412026072932-1000x0.jpg&amp;w=401&amp;h=0""/></a>",,
,,
"<a href=""https://ekantipur.com/Interview"" onclick=""gaEvent('Homepage Category','कुराकानी','clicked');""><div class=""news-kicker"" style=""font-size:16px;""><span>कुराकानी</span></div></a>",,
,,
"<a class=""pfLink"" href=""Interview/2026/01/26/labor-agreement-with-saudi-arabia-is-a-moral-obligation-for-both-parties-if-not-implemented-both-parties-should-answer-former-ambassador-pandey-43-15.html"">साउदीसँग गरिएको श्रम सम्झौता दुवै पक्षका लागि नैतिक बन्धन हो, कार्यान्वयन नभए दुवै पक्षले जवाफ दिनुपर्छ : पूर्व राजदूत पाण्डे </a>",,
"<a class=""pfLink"" href=""Interview/2026/01/26/labor-agreement-with-saudi-arabia-is-a-moral-obligation-for-both-parties-if-not-implemented-both-parties-should-answer-former-ambassador-pandey-43-15.html"">साउदीसँग गरिएको श्रम सम्झौता दुवै पक्षका लागि नैतिक बन्धन हो, कार्यान्वयन नभए दुवै पक्षले जवाफ दिनुपर्छ : पूर्व राजदूत पाण्डे </a>",,
"<a class=""pfLink"" href=""Interview/2026/01/26/labor-agreement-with-saudi-arabia-is-a-moral-obligation-for-both-parties-if-not-implemented-both-parties-should-answer-former-ambassador-pandey-43-15.html"">साउदीसँग गरिएको श्रम सम्झौता दुवै पक्षका लागि नैतिक बन्धन हो, कार्यान्वयन नभए दुवै पक्षले जवाफ दिनुपर्छ : पूर्व राजदूत पाण्डे </a>",,
"<a class=""pfLink"" href=""Interview/2026/01/26/labor-agreement-with-saudi-arabia-is-a-moral-obligation-for-both-parties-if-not-implemented-both-parties-should-answer-former-ambassador-pandey-43-15.html"">साउदीसँग गरिएको श्रम सम्झौता दुवै पक्षका लागि नैतिक बन्धन हो, कार्यान्वयन नभए दुवै पक्षले जवाफ दिनुपर्छ : पूर्व राजदूत पाण्डे </a>",,
"<a href=""Interview/2026/01/26/labor-agreement-with-saudi-arabia-is-a-moral-obligation-for-both-parties-if-not-implemented-both-parties-should-answer-former-ambassador-pandey-43-15.html""><img alt=""साउदीसँग गरिएको श्रम सम्झौता दुवै पक्षका लागि नैतिक बन्धन हो, कार्यान्वयन नभए दुवै पक्षले जवाफ दिनुपर्छ : पूर्व राजदूत पाण्डे"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2026/miscellaneous/udayaraj-panday-2612026025730-1000x0.jpg&amp;w=1001&amp;h=0""/></a>",,
"<a href=""https://ekantipur.com/business"" onclick=""gaEvent('Homepage Category','अर्थ / वाणिज्य','clicked');""><div class=""catName"">Business</div></a>",,
"<a href=""https://ekantipur.com/business"" onclick=""gaEvent('Homepage Category','अर्थ / वाणिज्य','clicked');""><div class=""catName"">Business</div></a>",,
,,
"<a href=""business/2026/01/27/confusion-over-acceptance-of-ncc-chairman-bikram-rais-resignation-government-silent-46-18.html""><div class=""placeholder""></div><img alt=""Confusion over acceptance of NCC Chairman Bikram Rai's resignation, government silent"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2025/third-party/5741938977899011073770201185557952200245602n-04112025041502-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
"<a href=""business/2026/01/27/confusion-over-acceptance-of-ncc-chairman-bikram-rais-resignation-government-silent-46-18.html""><div class=""placeholder""></div><img alt=""Confusion over acceptance of NCC Chairman Bikram Rai's resignation, government silent"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2025/third-party/5741938977899011073770201185557952200245602n-04112025041502-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
"<a href=""business/2026/01/27/confusion-over-acceptance-of-ncc-chairman-bikram-rais-resignation-government-silent-46-18.html""><div class=""placeholder""></div><img alt=""Confusion over acceptance of NCC Chairman Bikram Rai's resignation, government silent"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2025/third-party/5741938977899011073770201185557952200245602n-04112025041502-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
"<a href=""business/2026/01/27/confusion-over-acceptance-of-ncc-chairman-bikram-rais-resignation-government-silent-46-18.html""><div class=""placeholder""></div><img alt=""Confusion over acceptance of NCC Chairman Bikram Rai's resignation, government silent"" data-src=""https://assets-cdn-api.ekantipur.com/thumb.php?src=https://assets-cdn.ekantipur.com/uploads/source/news/kantipur/2025/third-party/5741938977899011073770201185557952200245602n-04112025041502-1000x0.jpg&amp;w=651&amp;h=367""/></a>",,
